image_id,text,img_fns
31asG1zgZ8L,"[('P', 0.9536164402961731), ('97845', 0.9584638476371765), ('wuxe', 0.6096570491790771), ('Paulmane', 0.8461871147155762), ('Artikelinto', 0.9358789324760437), ('EAN', 0.9822655320167542), ('werner Code', 0.7671403288841248), ('978.45', 0.9781851768493652), ('Farbe', 0.9014962911605835), ('4000670978450', 0.8917804956436157), ('Metal', 0.8240464925765991), ('Maseria', 0.673948347568512), ('Herseolle', 0.8108408451080322), ('Garantie', 0.7122913002967834), ('5Jatre', 0.7089731097221375), ('Leferenfarg', 0.7620381712913513), ('Palmann', 0.9143714904785156), ('Abemessungen', 0.9775710701942444), ('Verpackungs', 0.8934856653213501), ('Gewicht nedo', 0.7558010220527649), ('Ge Bd', 0.6000431776046753), ('53x1,912', 0.7422168850898743), ('9 g', 0.8363211750984192), ('Spannung', 0.8270354270935059), ('Technische Daten', 0.9316373467445374), ('12V', 0.9392336010932922), ('Leuchenitcidaten', 0.8573036193847656), ('Met Long', 0.6556403040885925), ('ockaiFazurg', 0.6977055072784424), ('sow', 0.5712145566940308), ('GX5.3', 0.8322535753250122), ('Max Long', 0.7244560122489929), ('Anah Bron', 0.7054308652877808), ('4107.200', 0.7178192138671875)]",G:\My Drive\Colab Notebooks\git\images\31asG1zgZ8L.jpg
31acS1gIQkL,"[('PRO.conceal', 0.979262113571167), ('HD.high-definition', 0.9912217259407043)]",G:\My Drive\Colab Notebooks\git\images\31acS1gIQkL.jpg
31aoamhRGFL,"[('APETY', 0.9966236352920532), ('LED light bulbs', 0.9617796540260315), ('APETY', 0.9966772794723511), ('LED light bulbs', 0.9467141628265381), ('APETY', 0.9949175119400024), ('CEonghtbulls', 0.577955961227417), ('APETY', 0.9958732724189758), ('CEDsghebulbs', 0.7155390381813049), ('2ow', 0.5539912581443787), ('APETY', 0.9951192736625671), ('APETY', 0.9972172975540161)]",G:\My Drive\Colab Notebooks\git\images\31aoamhRGFL.jpg
31aBh2jI5uL,"[('40.5cm', 0.9944226145744324), ('105cm', 0.9964547157287598), ('Am', 0.6010184288024902)]",G:\My Drive\Colab Notebooks\git\images\31aBh2jI5uL.jpg
31ZWlTKc-bL,"[('Large,6ft3', 0.9465935826301575), ('storage capacity', 0.982322096824646), ('Bench seat can', 0.9583432078361511), ('support up to', 0.9513474702835083), ('300 lbs.', 0.9122118949890137)]",G:\My Drive\Colab Notebooks\git\images\31ZWlTKc-bL.jpg
31aEJCNZ2qL,"[('180 cm', 0.996321976184845), ('35', 0.9985198974609375), ('cm', 0.9944247603416443), ('40cm', 0.9961065053939819)]",G:\My Drive\Colab Notebooks\git\images\31aEJCNZ2qL.jpg
31ZCPpmBvML,"[('40 cm15.7', 0.9461026787757874), ('50cm19.7', 0.9960604906082153), ('760 cm(299.2""', 0.9852941036224365)]",G:\My Drive\Colab Notebooks\git\images\31ZCPpmBvML.jpg
31d72yLgz+L,"[('7.52', 0.9625199437141418), ('15.75', 0.8823149800300598), ('18.9', 0.9088820219039917), ('47.5', 0.991776704788208)]",G:\My Drive\Colab Notebooks\git\images\31d72yLgz+L.jpg
31cqW0wLgjL,"[('30', 0.7208911180496216), ('MADEINKUNGARY', 0.875432014465332), ('wmy', 0.5771586298942566)]",G:\My Drive\Colab Notebooks\git\images\31cqW0wLgjL.jpg
31bJ-k07jbL,"[('9.5cm', 0.9956374168395996), ('5cm', 0.9978019595146179), ('750g', 0.9968380928039551), ('6.5cm', 0.9941412210464478), ('3cm', 0.9991623759269714), ('15cm', 0.9975317716598511), ('6cm', 0.9943040013313293)]",G:\My Drive\Colab Notebooks\git\images\31bJ-k07jbL.jpg
31bNKvx+YrL,"[('40 cm', 0.9993026852607727), ('35 cm', 0.9997652173042297), ('cm', 0.9984996914863586), ('1', 0.664045512676239), ('-', 0.6200888156890869)]",G:\My Drive\Colab Notebooks\git\images\31bNKvx+YrL.jpg
31bfoFzsZeL,"[('41 in', 0.8990505337715149), ('103 cm', 0.8922281861305237), ('1', 0.7699543237686157)]",G:\My Drive\Colab Notebooks\git\images\31bfoFzsZeL.jpg
31dAySNxOjL,"[('3in/7.5 cm', 0.9492409825325012), ('3 in/7.5 cm', 0.9380123615264893)]",G:\My Drive\Colab Notebooks\git\images\31dAySNxOjL.jpg
31bruL8AF8L,"[('10*2.0*1.0cm', 0.996851921081543)]",G:\My Drive\Colab Notebooks\git\images\31bruL8AF8L.jpg
31cxCIzybSL,"[('FERMIN', 0.99369877576828), (' a cut above', 0.8075421452522278), ('Serrano Loin', 0.9281097054481506)]",G:\My Drive\Colab Notebooks\git\images\31cxCIzybSL.jpg
31eY9xt4fZL,"[('ENERGY', 0.9449496269226074), ('GUIDE', 0.9901277422904968), ('Vod R', 0.523271918296814), ('SONY', 0.9820330739021301), ('Estimated Yearly', 0.9743664264678955), ('Energy Cost', 0.9813894033432007), ('$21', 0.848507821559906), ('$17', 0.9997966885566711), ('Cou Range o', 0.7284948229789734), ('(4-44', 0.7366961240768433), ('$5', 0.9666465520858765), ('pe nd', 0.5623153448104858), ('w.Rc.gov/energy', 0.7941254377365112), ('ATERMES DELOS', 0.6026173830032349), ('RGEOE STEUS', 0.5437441468238831), ('APPLOE', 0.6930939555168152), ('SOCAAA', 0.6427077054977417), ('EQCHEC', 0.6015101075172424), ('D LAPR', 0.6826465129852295)]",G:\My Drive\Colab Notebooks\git\images\31eY9xt4fZL.jpg
31d9s4kf+aL,"[('7.8 in/20cm', 0.878516435623169), ('7.8 in/20cm', 0.9524499773979187)]",G:\My Drive\Colab Notebooks\git\images\31d9s4kf+aL.jpg
31edCsspeHL,"[('Top deodorant top cover design', 0.7893355488777161), ('Put deodorant bags to effectively', 0.9197935461997986), ('Hter odor. Cats feel more at ease.', 0.900397777557373), ('Total-enclosed seamless des', 0.938713550567627), ('In most cases, the smell of cat litter will come out, and the door will be', 0.9593630433082581), ('closed automatically when the cat waiks out to prevent malodor', 0.9383216500282288)]",G:\My Drive\Colab Notebooks\git\images\31edCsspeHL.jpg
31csEQ-EOIL,"[('F', 0.5423084497451782), ('G-FORM', 0.9832542538642883), ('BASEBALL LEG GUARD', 0.9546924233436584), ('YOUTHSIZE', 0.9951749444007874), ('5\'3""and below', 0.9106489419937134)]",G:\My Drive\Colab Notebooks\git\images\31csEQ-EOIL.jpg
31eTd4ztoaL,"[('2.75in/7 cm', 0.9965403079986572), ('3.9in/10cm', 0.9711178541183472)]",G:\My Drive\Colab Notebooks\git\images\31eTd4ztoaL.jpg
31c0pTY+tTL,"[('50cm', 0.9972057938575745), ('10cm', 0.9951181411743164), ('10cm', 0.9971354007720947)]",G:\My Drive\Colab Notebooks\git\images\31c0pTY+tTL.jpg
31dQ5mTEKlL,"[('Ultimate', 0.9935097098350525), ('Privacy', 0.9347890019416809), ('Tall walls provide ultimate privacy.Large enough', 0.9469168782234192), ('to be comfortable for any cat.Small enough to fit', 0.9486197829246521), ('any where in your home', 0.9465805292129517), ('14.5in', 0.9835224747657776), ('17.5in', 0.918443500995636)]",G:\My Drive\Colab Notebooks\git\images\31dQ5mTEKlL.jpg
31bYq-glWYL,"[('167cm', 0.9979366064071655), ('32cm', 0.9987503886222839)]",G:\My Drive\Colab Notebooks\git\images\31bYq-glWYL.jpg
31cZBwKloDL,"[('120cm', 0.999853789806366), ('76cm', 0.9998264312744141), ('60cm', 0.9988498091697693)]",G:\My Drive\Colab Notebooks\git\images\31cZBwKloDL.jpg
31bIzcAhslL,"[('46 cm', 0.9997461438179016), ('cm', 0.9986423254013062), ('84 cm', 0.9996665120124817)]",G:\My Drive\Colab Notebooks\git\images\31bIzcAhslL.jpg
31b8Qf9uT+L,"[('300cm', 0.9958995580673218), ('247 cm', 0.9091461300849915)]",G:\My Drive\Colab Notebooks\git\images\31b8Qf9uT+L.jpg
31WtBY9ADKL,"[('Highrise Energy Ratings at High Speed', 0.9780241250991821), ('Airflow', 0.9974779486656189), ('Electricity Use', 0.9712797999382019), ('Airflow Efficiency', 0.9690542221069336), ('Cubic Ft Per Min.', 0.9573785066604614), ('WattsExcl.Lights', 0.9852633476257324), ('Cubic Ft Per Min.Per Watt', 0.9492549896240234), ('4263', 0.9993457794189453), ('49', 0.9987783432006836), (': 85', 0.8752478957176208)]",G:\My Drive\Colab Notebooks\git\images\31WtBY9ADKL.jpg
31Y-Ok8cR7L,"[('2M', 0.9952389001846313), ('1.7M', 0.9918248057365417), ('12CM', 0.9605951309204102), ('2N', 0.7237503528594971), ('117g', 0.9983682036399841), ('10CM', 0.9488911628723145)]",G:\My Drive\Colab Notebooks\git\images\31Y-Ok8cR7L.jpg
31WnLEgpRlL,"[('Gina', 0.989928662776947), ('ALAMANSI JUICE DRINK', 0.9320377111434937)]",G:\My Drive\Colab Notebooks\git\images\31WnLEgpRlL.jpg
31X7tg9eF0S,"[('MODEL-DFB501012H', 0.9324954748153687), ('DC12V1.6W', 0.8925769329071045), ('CE9', 0.6353268027305603)]",G:\My Drive\Colab Notebooks\git\images\31X7tg9eF0S.jpg
31VxEURXdDL,"[('3.8in', 0.9957308769226074), ('9cm', 0.9960364699363708)]",G:\My Drive\Colab Notebooks\git\images\31VxEURXdDL.jpg
31W6naLlKWL,"[('13.3""', 0.9894777536392212)]",G:\My Drive\Colab Notebooks\git\images\31W6naLlKWL.jpg
31Zb3MwT3WL,"[('SOTHYS', 0.9977129101753235), ('Masque absorbant', 0.9911630153656006), ('csorbent masa', 0.872248113155365), ('CABINE', 0.9964577555656433), ('e5.07F02', 0.8422340154647827)]",G:\My Drive\Colab Notebooks\git\images\31Zb3MwT3WL.jpg
31a2Aq8g+nS,[],G:\My Drive\Colab Notebooks\git\images\31a2Aq8g+nS.jpg
31a0EzuSDkL,"[('120cm', 0.9984735250473022), ('90cm', 0.9977540969848633)]",G:\My Drive\Colab Notebooks\git\images\31a0EzuSDkL.jpg
31aPlpOmUIL,"[('White Enchanting Cat-Small Approximately 488g', 0.974621593952179), ('16cm', 0.9896306991577148), ('17cm', 0.9965019822120667)]",G:\My Drive\Colab Notebooks\git\images\31aPlpOmUIL.jpg
31axuoFNG4L,"[('120cm', 0.9990663528442383), ('(47.2inch)', 0.9994543194770813)]",G:\My Drive\Colab Notebooks\git\images\31axuoFNG4L.jpg
31Zryog+JBL,"[('10.8CM', 0.9900450706481934), ('5.4CM', 0.9227777719497681)]",G:\My Drive\Colab Notebooks\git\images\31Zryog+JBL.jpg
31ZWo20AwlL,"[('7cm', 0.9997537136077881), ('23cm', 0.9999268054962158)]",G:\My Drive\Colab Notebooks\git\images\31ZWo20AwlL.jpg
31aoBrDodRL,"[('PURE', 0.972251832485199), ('Baking Powder', 0.9780846238136292), ('Double Acting', 0.982672393321991), ('Essential Leavening Agent', 0.9748284220695496), ('Net Wt.1 lb16 oz453g', 0.9370905160903931)]",G:\My Drive\Colab Notebooks\git\images\31aoBrDodRL.jpg
31ep5GRK6pL,"[('For Heavy Curtains', 0.9984012246131897), ('Load up to 30 lbs', 0.9231972694396973), ('IInne', 0.8723350763320923), ('Diameter', 0.997511088848114)]",G:\My Drive\Colab Notebooks\git\images\31ep5GRK6pL.jpg
31cuLKQAoJL,"[('30cm/11.82in', 0.9980006814002991), ('18cm/7.09in', 0.9992148876190186)]",G:\My Drive\Colab Notebooks\git\images\31cuLKQAoJL.jpg
31Y7L66oVwS,"[('designs for heaith', 0.9390893578529358), ('OMEGAVAIL""', 0.9664936065673828), ('EMULSIFIED OMEGA-3', 0.969549298286438), ('LEMON CROP SMOOTH', 0.7636142373085022), ('DIETARY SUPPLEMENT', 0.9707145690917969), ('FOR PROFESSIONAL USE ONLY', 0.9190722703933716), ('NET WT.16OZ 1LB454G', 0.9037041664123535)]",G:\My Drive\Colab Notebooks\git\images\31Y7L66oVwS.jpg
31VpDO6P9AS,"[('Vango', 0.998038113117218), ('ODYSSEY AIR 500', 0.931230366230011), ('INFLATABLE 5PERSON TENT', 0.9348487257957458), ('SENTINEL ACTIVE PLUS FABRIC', 0.9359138607978821)]",G:\My Drive\Colab Notebooks\git\images\31VpDO6P9AS.jpg
31WZsbadq9L,"[('11.375in', 0.9924261569976807), ('8in', 0.9772071242332458), ('28.9cm', 0.9736090302467346), ('20.3cm', 0.8685428500175476), ('12in', 0.9879737496376038), ('30.5cm', 0.9830505847930908)]",G:\My Drive\Colab Notebooks\git\images\31WZsbadq9L.jpg
31W-BR1-D+L,"[('MO/AREKO', 0.674219012260437), ('CEFC', 0.9283868074417114), ('SATTERYPACK', 0.8962631225585938), ('REPLACE V', 0.9473773241043091)]",G:\My Drive\Colab Notebooks\git\images\31W-BR1-D+L.jpg
31XqWDpJSXL,"[('25mm', 0.9995714426040649)]",G:\My Drive\Colab Notebooks\git\images\31XqWDpJSXL.jpg
31Wv8phNX3L,"[('PURE', 0.9651274681091309), ('Apple Powder', 0.9614519476890564), ('Smoothie Mix-in', 0.9761106967926025), ('Tart &Sweet', 0.9284294247627258), ('NWt.4oz 0.25b113.4 g)', 0.8797293305397034)]",G:\My Drive\Colab Notebooks\git\images\31Wv8phNX3L.jpg
31UGCgAWJYL,"[('35mm', 0.9989321231842041), ('35mm', 0.9991981983184814), ('Thickness:0.5mm', 0.9743449091911316)]",G:\My Drive\Colab Notebooks\git\images\31UGCgAWJYL.jpg
31UjRlgwfmL,"[('10in', 0.9852443337440491), ('24 cm', 0.9009426236152649)]",G:\My Drive\Colab Notebooks\git\images\31UjRlgwfmL.jpg
31U9q6LiKxL,"[('Two Speed Control', 0.9813350439071655), ('400w 100% Pure CopperMotor', 0.9465828537940979)]",G:\My Drive\Colab Notebooks\git\images\31U9q6LiKxL.jpg
31Tm4S9saSL,"[(' BATTERY CHARGER CB-2LY', 0.8180798888206482), ('OUTPUT4.2V0.7A', 0.8648114800453186), ('0.085A[100V)-0.05A(240V)<', 0.8828190565109253), ('CAUTION', 0.990239679813385), ('Y', 0.5746130347251892), ('CHARGE CAN', 0.5740383863449097), ('S', 0.5175354480743408), ('CE', 0.6368987560272217), ('   cn', 0.5004981756210327), ('E', 0.6250183582305908), ('EE', 0.5801824331283569), ('LSALRE', 0.5617153644561768), ('ans  p  ', 0.7735608220100403), ('CANON INC.', 0.9180987477302551)]",G:\My Drive\Colab Notebooks\git\images\31Tm4S9saSL.jpg
31UHZAv5uqL,"[('TAPE SIDE,', 0.9185565114021301), ('TAPE SIDE.', 0.9430789947509766), ('CC', 0.6124030351638794), ('11 in', 0.9982892870903015), ('27.9 cm', 0.9307106137275696), ('14 in', 0.9902097582817078), ('35.5cm', 0.9933487772941589)]",G:\My Drive\Colab Notebooks\git\images\31UHZAv5uqL.jpg
31UcgTh42CL,"[('5.9 in/15.0cm', 0.9381935596466064), ('3.9 in/10.0 cm', 0.9434884786605835)]",G:\My Drive\Colab Notebooks\git\images\31UcgTh42CL.jpg
31ZPHoWw4kL,"[('rparkling', 0.8447992205619812), ('sporkling oo', 0.7318169474601746), ('COCOMAZING', 0.9981195330619812), ('srding Organic Coconut Water Bese', 0.8515940308570862), ('Blood Orange', 0.9600124955177307), ('ferendinkset', 0.5963719487190247)]",G:\My Drive\Colab Notebooks\git\images\31ZPHoWw4kL.jpg
31b4reYTRzL,"[('1080PFULL HD', 0.9104390144348145)]",G:\My Drive\Colab Notebooks\git\images\31b4reYTRzL.jpg
31b1k2ImzWL,"[('4.33inch', 0.9973347187042236), ('1.38inch', 0.9993182420730591)]",G:\My Drive\Colab Notebooks\git\images\31b1k2ImzWL.jpg
31YOyBNBFzL,"[('3.75 in', 0.9994984865188599), ('1200ML', 0.9959284663200378), ('8.26 in', 0.9547190070152283), ('40.5FLOZ', 0.9934536814689636)]",G:\My Drive\Colab Notebooks\git\images\31YOyBNBFzL.jpg
31YazWY4FCL,"[('REAL', 0.9977586269378662), ('FOOD BAR', 0.9495236873626709), ('CHOCOLATE', 0.997945249080658), ('SEA SALT', 0.9496328830718994), ('ALL NATURAL PROTEIN BAR', 0.9547322988510132), ('15g', 0.9989433288574219), ('PLANT PROTEIN', 0.9696865081787109), ('11g', 0.9851730465888977), ('PREBIOTIC FIBER', 0.9764789342880249), ('VEGAN', 0.9925759434700012), ('GLUTEN FREE', 0.9532396793365479), ('NO SUGAR ALCOHOL', 0.9619662165641785), ('tWT.232s 60g', 0.7554676532745361)]",G:\My Drive\Colab Notebooks\git\images\31YazWY4FCL.jpg
31YicjPdBiS,"[('4.625 in', 0.9997142553329468), ('11.7 cm', 0.9998955726623535), ('10.5 in', 0.9999005198478699), ('20.25 in', 0.9998601675033569), ('26.7 cm', 0.9999111890792847), ('51.4 cm', 0.9918120503425598)]",G:\My Drive\Colab Notebooks\git\images\31YicjPdBiS.jpg
31YSvO3erDL,"[('SPLIEYPE AR CON', 0.6987807154655457), ('CERTIFIED', 0.9650389552116394), ('OUTOOOR USE', 0.7610892653465271), ('ELN', 0.6049928069114685), ('SERTAL', 0.6068399548530579), ('208/220', 0.7219120860099792), ('CHPACATS', 0.6226190328598022), ('ET)', 0.5426329374313354)]",G:\My Drive\Colab Notebooks\git\images\31YSvO3erDL.jpg
31RqISdkbuL,"[('BOP', 0.9973517060279846), ('ANT & ROACH', 0.9081812500953674), ('KILLER', 0.998301088809967), ('FOR INDOOR USE', 0.9180029630661011), ('CAUTION', 0.9975295066833496)]",G:\My Drive\Colab Notebooks\git\images\31RqISdkbuL.jpg
31QGs1+CN0L,"[('AlleryResearchGrouo', 0.8569623827934265), ('Selenium Solution', 0.9808723330497742), ('PureWell-absorbedSelenium', 0.9306381344795227), ('HYPOALLERGENIC', 0.9948595762252808), ('236 mL 8R.oz)', 0.7758786678314209)]",G:\My Drive\Colab Notebooks\git\images\31QGs1+CN0L.jpg
31RRGs6m4ZL,"[('5', 0.9739261269569397), ('6 x', 0.9983658194541931), ('11 in', 0.9959810376167297), ('27.9 cm', 0.9280782341957092), ('(see notes)', 0.9991817474365234), ('TABS', 0.9985983371734619), ('8.5 in', 0.9877980351448059), ('21.6cm', 0.9914045929908752)]",G:\My Drive\Colab Notebooks\git\images\31RRGs6m4ZL.jpg
31Rf53zunkL,"[('Product name > cat litter box', 0.9411157369613647), ('Color>Blue', 0.9958864450454712), ('372mm', 0.9985476732254028), ('weight >2kg', 0.9551761746406555), ('Material>Environmental PP material', 0.9774184226989746), ('size>64cm*43.5cm*37.2cm', 0.975318431854248), ('640mm', 0.9968972206115723), ('435mm', 0.9981099367141724), ('Target user > Cats under 8kg', 0.94648277759552), ('Product Benefits > Whale-shaped', 0.95516037940979), ('245mm', 0.9983994364738464), ('top-entry litter box reduces litter carry-out', 0.9604635238647461), ('110mm', 0.997907817363739)]",G:\My Drive\Colab Notebooks\git\images\31Rf53zunkL.jpg
31RyMwqak5L,"[(""Nature's"", 0.9424018859863281), ('Bounty', 0.9958305954933167), ('100g', 0.889045000076294), ('Strawberry Milkshake Gummies', 0.9713436365127563), ('Gummies de lait Frappe a Saveur de Fraises', 0.9666749835014343)]",G:\My Drive\Colab Notebooks\git\images\31RyMwqak5L.jpg
31Qh8NaPmeL,[],G:\My Drive\Colab Notebooks\git\images\31Qh8NaPmeL.jpg
31WK0jYI1kL,"[('30""', 0.8736986517906189), ('17', 0.9974310398101807)]",G:\My Drive\Colab Notebooks\git\images\31WK0jYI1kL.jpg
31XLMYHksaS,"[('1.5', 0.9629371762275696), ('large', 0.975472092628479), ('display', 0.9978713989257812), ('400b.', 0.9619897603988647), ('11.9 in.x11.9 in.', 0.9435290098190308), ('weighs up', 0.9531365633010864), ('glassplatform', 0.9962819218635559), ('to400 lbs.', 0.9289054870605469), ('129.3', 0.9495481252670288)]",G:\My Drive\Colab Notebooks\git\images\31XLMYHksaS.jpg
31TYeZf8ldS,"[('5mm', 0.9990398287773132), ('5mm', 0.9995916485786438), ('8mm', 0.9996505379676819)]",G:\My Drive\Colab Notebooks\git\images\31TYeZf8ldS.jpg
31W4QpnIhtL,"[('5mins', 0.9970586895942688), ('12cm', 0.9987229108810425)]",G:\My Drive\Colab Notebooks\git\images\31W4QpnIhtL.jpg
31VpjVnk92S,"[('19in', 0.9697373509407043), ('47cm', 0.9847042560577393)]",G:\My Drive\Colab Notebooks\git\images\31VpjVnk92S.jpg
31VUtKNNs2L,"[('74.5W', 0.9994410276412964), (""What's in the box:"", 0.9149141311645508), ('Power Cable', 0.9508243799209595), ('User Manual', 0.9454116821289062), ('One Remote TM2180E', 0.93868088722229), ('with batteries', 0.9011449813842773), ('42.6* H', 0.9077158570289612), (""84.5'"", 0.8802462816238403), ('45.2*H', 0.9404917359352112), ('1.1D', 0.8908575177192688), ('14.4D', 0.9253431558609009), ('16.9*W', 0.8944186568260193), ('Dimensions:', 0.9792239665985107), ('(INCHES W x H x D):', 0.9112399220466614), (' TV Without Stand: 74.5 x 42.6 x1.1', 0.9629248380661011), (' TVWith Stand: 74.5 x45.2 x14.4', 0.9342770576477051), (' Stand Footprint:16.9 x10.6 x14.4', 0.9181804060935974)]",G:\My Drive\Colab Notebooks\git\images\31VUtKNNs2L.jpg
31XD2+MkqML,"[('PACKAGE', 0.9968045353889465), ('CONTAINS:', 0.9912651777267456), ('50', 0.9993535876274109), ('3.25in', 0.9897754788398743), ('HANGERS', 0.9967085123062134), ('8.25 cm', 0.9095845222473145), ('8in', 0.9893004894256592), ('20.3 cm', 0.9457494020462036), ('4.75 in', 0.9447131156921387), ('12cm', 0.9743747711181641), ('13.75 in', 0.9341307282447815), ('35 cm', 0.8809650540351868)]",G:\My Drive\Colab Notebooks\git\images\31XD2+MkqML.jpg
31c0QwlHIgL,"[('12.9 in/33 cm', 0.934419572353363), ('2.75 in/7 cm', 0.9272761344909668)]",G:\My Drive\Colab Notebooks\git\images\31c0QwlHIgL.jpg
31bu6OYz4sL,"[('VIAGGIO IN SOUTH AFRICA', 0.9401045441627502), ('CAPE TOWN', 0.949616014957428), ('POE', 0.5139913558959961)]",G:\My Drive\Colab Notebooks\git\images\31bu6OYz4sL.jpg
31btQF9Tq8L,"[('12.40 IN', 0.9985289573669434), ('HVACMIRAGE', 0.9922481775283813), ('VENTUSX', 0.9753711819648743), ('INVERTERA', 0.9816446304321289), ('18.000BTU220V', 0.9578316807746887), ('26%', 0.7764079570770264), ('H', 0.9968332648277283), ('.66', 0.9890265464782715), ('8', 0.9393686652183533), ('W', 0.8610407710075378), ('39.76 IN', 0.9948129057884216)]",G:\My Drive\Colab Notebooks\git\images\31btQF9Tq8L.jpg
31c5UOqokKL,"[('11.49 In', 0.9801932573318481), ('HVACMIRAGE', 0.9947749972343445), ('VENTUSX', 0.9755562543869019), ('INVERTERA', 0.9816446304321289), ('12,000 BTU220V', 0.9272898435592651), ('26%', 0.7764079570770264), ('Z', 0.5305874347686768), ('H', 0.9968706965446472), ('.07', 0.9911994338035583), ('8', 0.9393686652183533), ('W', 0.8560845255851746), ('31.92 IN', 0.993476927280426)]",G:\My Drive\Colab Notebooks\git\images\31c5UOqokKL.jpg
31bYRySIMfL,"[('ZAn', 0.7380277514457703), ('hyalogo', 0.824634850025177), ('ZINC', 0.9978193044662476), ('For', 0.9984647631645203), ('Immune Support', 0.9623488783836365), ('O', 0.6367306709289551), ('Immune Z Liquid', 0.9786860346794128), ('Enhances The Immune', 0.9383487701416016), (""Response'"", 0.912980318069458), ('4.02.(118mL)', 0.7461872100830078)]",G:\My Drive\Colab Notebooks\git\images\31bYRySIMfL.jpg
31caDv7w5HL,"[('28.5', 0.997229814529419), ('18', 0.9985769987106323)]",G:\My Drive\Colab Notebooks\git\images\31caDv7w5HL.jpg
31bn52CUlzL,"[('180 cm(70.9"" )', 0.9649624228477478), ('35', 0.6354983448982239), ('cm(13.8)', 0.9032257199287415), ('60 cm(23.6', 0.9274471402168274)]",G:\My Drive\Colab Notebooks\git\images\31bn52CUlzL.jpg
31cOwC2alWL,"[('39.3', 0.9942309260368347), ('0.5', 0.9865269660949707), ('2.9', 0.9957837462425232), ('31.4', 0.9973604679107666), ('1.5', 0.995945394039154)]",G:\My Drive\Colab Notebooks\git\images\31cOwC2alWL.jpg
31SsDpoaZzL,"[('12GBRAM', 0.9899366497993469), ('512GBSSD', 0.9928827881813049), ('888', 0.6501740217208862), ('889', 0.6549655795097351)]",G:\My Drive\Colab Notebooks\git\images\31SsDpoaZzL.jpg
31R5-TLaPqS,"[('SIZE', 0.9884500503540039), ('70mm/2.75inch', 0.9978509545326233), ('300mm/11.81inch', 0.9906924366950989), ('130mm/5.1inch', 0.9833418726921082), ('130mm/5.1inch', 0.9861153960227966), ('Weight: 200 g', 0.9954504370689392)]",G:\My Drive\Colab Notebooks\git\images\31R5-TLaPqS.jpg
31Sfi13eS6L,"[('17 in', 0.9943305850028992), ('43.2cm', 0.9834892153739929), ('23 in', 0.922860324382782), ('58.4 cm', 0.925441324710846)]",G:\My Drive\Colab Notebooks\git\images\31Sfi13eS6L.jpg
31T0ZkdjmvL,"[('AP', 0.703873872756958), ('1OTB', 0.7259085774421692)]",G:\My Drive\Colab Notebooks\git\images\31T0ZkdjmvL.jpg
31RgINXWvVL,"[('D000', 0.6663727760314941)]",G:\My Drive\Colab Notebooks\git\images\31RgINXWvVL.jpg
31SptrQtybL,"[('Assembled Dimensions: 35.5  21.75  43', 0.9875743985176086), ('Folded Dimensions:16x 21.75x 28', 0.9381765723228455), ('Front Wheel Diameter:7', 0.9502887725830078), ('Rear Wheel Diameter:9', 0.9460607171058655), ('Product Weight: 23 Ibs', 0.9600278735160828), ('Product Weight without Seat and Canopy: 18 lbs.', 0.9332957863807678), ('Ship Weight32.5 lbs.', 0.9248398542404175), ('Carton Dimensions:18.98x 12.12x 26.64', 0.9380727410316467)]",G:\My Drive\Colab Notebooks\git\images\31SptrQtybL.jpg
31Xt4XZIPqL,"[('29.5 in', 0.9742647409439087), ('75 cm', 0.9039632678031921), ('43.3 in', 0.9990838766098022), ('19.7 in', 0.9949432611465454), ('110cm', 0.9971652030944824), ('50 cm', 0.9681057929992676)]",G:\My Drive\Colab Notebooks\git\images\31Xt4XZIPqL.jpg
31Wmtna6srS,"[('26500', 0.6860681176185608), ('eich', 0.8264240026473999), ('75g', 0.7841324806213379)]",G:\My Drive\Colab Notebooks\git\images\31Wmtna6srS.jpg
31WWm3-mSFL,"[('26in', 0.9901725053787231), ('64cm', 0.9914026260375977)]",G:\My Drive\Colab Notebooks\git\images\31WWm3-mSFL.jpg
31Vxf54alKL,"[('5.1 in/13 cm', 0.9086137413978577), ('5.9in15cm', 0.9952019453048706)]",G:\My Drive\Colab Notebooks\git\images\31Vxf54alKL.jpg
31YA-Fv-I9L,[],G:\My Drive\Colab Notebooks\git\images\31YA-Fv-I9L.jpg
31XdQyv6r-L,"[('47.24 In', 0.9076942801475525), ('23.62 In', 0.9468145966529846), ('0.78 In', 0.937299907207489), ('1.57In', 0.9788658022880554), ('29.5In', 0.8969036936759949)]",G:\My Drive\Colab Notebooks\git\images\31XdQyv6r-L.jpg
31XQDEdhPlL,"[('Swad Tandoori Masaa 8.8oz', 0.8533737659454346), ('EXPIRES:02/27/2022', 0.9296109080314636)]",G:\My Drive\Colab Notebooks\git\images\31XQDEdhPlL.jpg
31RfqaNgySS,"[('130 cm', 0.9988873600959778), ('68 cm', 0.9464775919914246)]",G:\My Drive\Colab Notebooks\git\images\31RfqaNgySS.jpg
31RbLlQjb7L,"[('ALCOHO', 0.9964502453804016), ('LENDI', 0.957461953163147)]",G:\My Drive\Colab Notebooks\git\images\31RbLlQjb7L.jpg
31QAEoxkDoL,[],G:\My Drive\Colab Notebooks\git\images\31QAEoxkDoL.jpg
31QMcYOTvEL,[],G:\My Drive\Colab Notebooks\git\images\31QMcYOTvEL.jpg
